Date,Product,Category,Region,Channel,Units,Price,Revenue,Returns,Rating
2025-05-29,iPhone Case,Accessories,Pattaya,Online,25,99,2475,2,3.1
2025-08-27,USB-C Cable,Accessories,Chiang Mai,Online,27,890,24030,0,3.3
2025-02-27,Mouse Pad,Accessories,Khon Kaen,Marketplace,10,1290,12900,0,3.7
2025-05-17,Wireless Charger,Electronics,Bangkok,In-Store,22,349,7678,0,3.9
2025-06-05,Wireless Charger,Electronics,Khon Kaen,Online,7,149,1043,0,4.6
2025-08-22,Phone Stand,Accessories,Bangkok,In-Store,18,149,2682,1,4.5
2025-09-27,Keyboard Cover,Accessories,Phuket,Marketplace,28,299,8372,0,4.2
2025-05-19,Power Bank,Electronics,Pattaya,In-Store,38,349,13262,2,3.7
2025-01-06,Wireless Charger,Electronics,Pattaya,In-Store,49,349,17101,4,4.1
2025-06-29,iPhone Case,Accessories,Chiang Mai,In-Store,11,149,1639,0,3.4
2025-11-01,Keyboard Cover,Accessories,Phuket,In-Store,18,1290,23220,1,4.7
2025-07-12,Mouse Pad,Accessories,Phuket,Online,10,890,8900,1,3.7
2025-08-04,Power Bank,Electronics,Pattaya,Marketplace,43,1590,68370,4,4.3
2025-03-09,Phone Stand,Accessories,Khon Kaen,Marketplace,49,1290,63210,4,3.1
2025-06-05,Keyboard Cover,Accessories,Chiang Mai,In-Store,26,1590,41340,1,4.7
2025-02-13,Mouse Pad,Accessories,Pattaya,Marketplace,34,199,6766,2,4.5
2025-11-30,USB-C Cable,Accessories,Pattaya,Online,20,199,3980,2,3.6
2025-03-10,Phone Stand,Accessories,Bangkok,Online,2,890,1780,0,4.6
2025-07-17,iPhone Case,Accessories,Khon Kaen,In-Store,19,299,5681,1,3.8
2025-12-29,Wireless Charger,Electronics,Chiang Mai,Marketplace,11,890,9790,0,3.5
2025-09-12,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,16,149,2384,0,3.3
2025-04-17,Wireless Charger,Electronics,Phuket,In-Store,2,890,1780,1,3.1
2025-12-22,Screen Protector,Accessories,Bangkok,Online,34,299,10166,2,3.3
2025-04-25,Phone Stand,Accessories,Pattaya,Marketplace,39,99,3861,0,4.4
2025-01-18,Screen Protector,Accessories,Chiang Mai,Marketplace,3,599,1797,1,3.8
2025-10-18,USB-C Cable,Accessories,Pattaya,In-Store,31,349,10819,1,4.0
2025-12-15,iPhone Case,Accessories,Bangkok,Online,36,1290,46440,1,4.3
2025-12-06,Power Bank,Electronics,Bangkok,Marketplace,17,349,5933,1,4.2
2025-03-13,Phone Stand,Accessories,Phuket,In-Store,35,299,10465,0,3.9
2025-11-05,Mouse Pad,Accessories,Khon Kaen,Marketplace,37,349,12913,2,3.3
2025-09-27,Keyboard Cover,Accessories,Chiang Mai,Online,19,149,2831,1,4.1
2025-12-31,Screen Protector,Accessories,Chiang Mai,Online,36,349,12564,1,4.1
2025-09-08,Phone Stand,Accessories,Khon Kaen,In-Store,43,149,6407,1,4.9
2025-03-16,Phone Stand,Accessories,Khon Kaen,Online,10,1590,15900,0,4.0
2025-05-07,Keyboard Cover,Accessories,Pattaya,In-Store,32,599,19168,1,3.6
2025-09-29,Power Bank,Electronics,Pattaya,Marketplace,18,149,2682,0,3.4
2025-04-26,Wireless Charger,Electronics,Bangkok,In-Store,27,349,9423,2,4.4
2025-01-30,Phone Stand,Accessories,Khon Kaen,In-Store,26,349,9074,0,4.5
2025-09-14,iPhone Case,Accessories,Pattaya,Online,1,599,599,1,4.4
2025-04-05,Bluetooth Earbuds,Electronics,Phuket,Marketplace,13,349,4537,0,3.1
2025-04-24,USB-C Cable,Accessories,Chiang Mai,Marketplace,24,599,14376,2,5.0
2025-02-15,Phone Stand,Accessories,Bangkok,In-Store,26,1590,41340,1,3.8
2025-04-06,Phone Stand,Accessories,Pattaya,Marketplace,10,199,1990,1,4.8
2025-03-28,USB-C Cable,Accessories,Phuket,Online,35,1590,55650,0,3.1
2025-10-12,Phone Stand,Accessories,Khon Kaen,Online,19,1590,30210,0,4.0
2025-12-30,Keyboard Cover,Accessories,Chiang Mai,Marketplace,20,149,2980,0,3.7
2025-01-26,Wireless Charger,Electronics,Phuket,In-Store,42,1290,54180,1,4.8
2025-10-17,iPhone Case,Accessories,Bangkok,Online,39,299,11661,0,4.0
2025-04-24,iPhone Case,Accessories,Phuket,Online,7,99,693,0,3.6
2025-09-16,Mouse Pad,Accessories,Khon Kaen,In-Store,26,890,23140,1,4.0
2025-03-26,Bluetooth Earbuds,Electronics,Pattaya,In-Store,20,1290,25800,1,4.3
2025-08-17,Laptop Bag,Bags,Phuket,Online,46,149,6854,0,3.0
2025-01-07,USB-C Cable,Accessories,Khon Kaen,Marketplace,16,99,1584,0,4.3
2025-01-19,Keyboard Cover,Accessories,Phuket,In-Store,33,199,6567,3,3.0
2025-12-14,Laptop Bag,Bags,Bangkok,Online,35,299,10465,0,3.5
2025-11-22,Laptop Bag,Bags,Pattaya,Marketplace,7,149,1043,0,3.5
2025-09-10,Screen Protector,Accessories,Phuket,Marketplace,50,1590,79500,2,4.9
2025-09-12,Phone Stand,Accessories,Bangkok,Marketplace,45,599,26955,1,3.2
2025-05-18,Keyboard Cover,Accessories,Bangkok,In-Store,21,890,18690,2,3.1
2025-08-29,Phone Stand,Accessories,Khon Kaen,Marketplace,23,99,2277,0,3.2
2025-10-03,Phone Stand,Accessories,Pattaya,Marketplace,38,599,22762,1,3.2
2025-02-19,Wireless Charger,Electronics,Bangkok,In-Store,38,599,22762,1,3.1
2025-12-16,Power Bank,Electronics,Khon Kaen,In-Store,1,1590,1590,1,4.7
2025-02-15,iPhone Case,Accessories,Bangkok,Marketplace,39,890,34710,1,4.1
2025-08-23,Bluetooth Earbuds,Electronics,Bangkok,Online,29,349,10121,1,4.1
2025-07-17,iPhone Case,Accessories,Chiang Mai,Online,34,599,20366,2,5.0
2025-04-10,Mouse Pad,Accessories,Khon Kaen,Online,25,199,4975,1,4.7
2025-06-22,USB-C Cable,Accessories,Bangkok,Online,9,349,3141,0,4.5
2025-08-15,Keyboard Cover,Accessories,Khon Kaen,Online,33,99,3267,1,3.6
2025-05-04,Screen Protector,Accessories,Pattaya,Marketplace,32,599,19168,1,3.0
2025-07-18,Screen Protector,Accessories,Phuket,Online,43,99,4257,4,4.9
2025-02-23,Wireless Charger,Electronics,Chiang Mai,Marketplace,19,299,5681,0,4.3
2025-09-24,USB-C Cable,Accessories,Chiang Mai,Marketplace,39,149,5811,0,4.8
2025-03-14,USB-C Cable,Accessories,Pattaya,Online,27,199,5373,0,3.8
2025-10-06,USB-C Cable,Accessories,Bangkok,In-Store,31,99,3069,2,3.2
2025-12-20,iPhone Case,Accessories,Chiang Mai,Online,40,299,11960,4,4.3
2025-01-28,Laptop Bag,Bags,Bangkok,Marketplace,3,349,1047,0,5.0
2025-09-26,iPhone Case,Accessories,Phuket,Marketplace,21,299,6279,2,4.0
2025-05-25,Keyboard Cover,Accessories,Chiang Mai,In-Store,39,349,13611,0,4.7
2025-06-19,Laptop Bag,Bags,Phuket,In-Store,15,149,2235,0,4.3
2025-10-15,Laptop Bag,Bags,Bangkok,Marketplace,37,199,7363,0,4.2
2025-09-25,Phone Stand,Accessories,Phuket,Marketplace,49,199,9751,4,3.2
2025-05-01,iPhone Case,Accessories,Khon Kaen,Marketplace,2,1590,3180,0,4.6
2025-12-05,USB-C Cable,Accessories,Khon Kaen,Marketplace,1,199,199,1,3.9
2025-11-27,iPhone Case,Accessories,Khon Kaen,Marketplace,40,1590,63600,4,4.0
2025-08-27,Wireless Charger,Electronics,Pattaya,Marketplace,12,890,10680,0,3.3
2025-09-08,Phone Stand,Accessories,Phuket,In-Store,22,1290,28380,1,3.2
2025-11-21,Screen Protector,Accessories,Phuket,Marketplace,41,890,36490,0,3.6
2025-11-11,Power Bank,Electronics,Khon Kaen,Online,35,149,5215,3,4.3
2025-12-12,iPhone Case,Accessories,Khon Kaen,Online,14,1590,22260,0,4.5
2025-12-23,Laptop Bag,Bags,Khon Kaen,Online,12,890,10680,1,3.7
2025-08-06,iPhone Case,Accessories,Bangkok,Online,49,299,14651,4,4.9
2025-05-24,Screen Protector,Accessories,Pattaya,Marketplace,8,199,1592,1,4.0
2025-11-22,Keyboard Cover,Accessories,Phuket,Marketplace,1,149,149,1,4.8
2025-04-20,Power Bank,Electronics,Khon Kaen,In-Store,47,99,4653,2,4.4
2025-01-17,Wireless Charger,Electronics,Chiang Mai,Online,20,1290,25800,1,5.0
2025-11-04,Keyboard Cover,Accessories,Khon Kaen,Online,25,1290,32250,2,4.7
2025-09-28,Wireless Charger,Electronics,Chiang Mai,In-Store,49,299,14651,4,3.1
2025-08-09,Mouse Pad,Accessories,Khon Kaen,Marketplace,9,1290,11610,1,3.3
2025-04-02,Laptop Bag,Bags,Pattaya,Marketplace,17,349,5933,0,4.2
2025-11-24,Keyboard Cover,Accessories,Phuket,In-Store,36,599,21564,1,3.3
2025-07-22,Power Bank,Electronics,Chiang Mai,In-Store,15,1590,23850,0,3.5
2025-09-27,Phone Stand,Accessories,Phuket,In-Store,12,1590,19080,0,3.9
2025-10-16,Wireless Charger,Electronics,Phuket,Marketplace,9,149,1341,0,3.8
2025-03-19,USB-C Cable,Accessories,Pattaya,Online,47,149,7003,0,3.4
2025-05-08,Bluetooth Earbuds,Electronics,Phuket,In-Store,38,1290,49020,3,3.3
2025-11-29,iPhone Case,Accessories,Khon Kaen,In-Store,18,1590,28620,0,4.8
2025-03-14,Mouse Pad,Accessories,Chiang Mai,Marketplace,40,199,7960,1,3.6
2025-11-16,Mouse Pad,Accessories,Khon Kaen,Online,28,599,16772,2,3.7
2025-10-24,Laptop Bag,Bags,Pattaya,Marketplace,36,890,32040,1,4.5
2025-10-29,Keyboard Cover,Accessories,Phuket,Marketplace,46,599,27554,4,3.8
2025-07-03,Laptop Bag,Bags,Pattaya,Marketplace,37,1290,47730,3,3.8
2025-11-22,Wireless Charger,Electronics,Khon Kaen,Marketplace,3,1590,4770,0,4.4
2025-04-16,Keyboard Cover,Accessories,Pattaya,In-Store,35,149,5215,2,3.8
2025-05-02,iPhone Case,Accessories,Phuket,Marketplace,32,299,9568,2,3.5
2025-05-22,iPhone Case,Accessories,Khon Kaen,Marketplace,24,349,8376,1,3.1
2025-03-05,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,50,99,4950,4,3.8
2025-12-16,Bluetooth Earbuds,Electronics,Bangkok,Online,7,890,6230,1,3.1
2025-06-23,Bluetooth Earbuds,Electronics,Chiang Mai,In-Store,20,199,3980,0,3.0
2025-10-24,Screen Protector,Accessories,Pattaya,Online,42,1590,66780,3,4.2
2025-03-21,Keyboard Cover,Accessories,Phuket,Marketplace,12,349,4188,0,4.1
2025-02-13,Bluetooth Earbuds,Electronics,Chiang Mai,Online,26,599,15574,0,3.8
2025-11-28,Power Bank,Electronics,Bangkok,Marketplace,18,149,2682,1,4.4
2025-09-11,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,5,99,495,1,5.0
2025-07-28,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,42,890,37380,3,3.4
2025-06-21,Wireless Charger,Electronics,Pattaya,Online,45,149,6705,0,3.4
2025-12-06,Laptop Bag,Bags,Chiang Mai,Marketplace,34,1290,43860,3,4.5
2025-01-29,Power Bank,Electronics,Khon Kaen,In-Store,9,349,3141,1,3.1
2025-07-17,Wireless Charger,Electronics,Khon Kaen,Online,46,599,27554,3,3.8
2025-07-24,Screen Protector,Accessories,Khon Kaen,Online,12,149,1788,1,3.4
2025-10-20,Keyboard Cover,Accessories,Chiang Mai,Online,15,199,2985,1,4.8
2025-06-20,USB-C Cable,Accessories,Bangkok,Online,32,99,3168,1,4.4
2025-09-18,USB-C Cable,Accessories,Khon Kaen,Online,14,199,2786,0,4.2
2025-01-24,Mouse Pad,Accessories,Khon Kaen,Online,15,1290,19350,0,3.2
2025-04-05,Keyboard Cover,Accessories,Bangkok,In-Store,41,890,36490,2,3.4
2025-08-20,Screen Protector,Accessories,Khon Kaen,Online,32,299,9568,2,3.3
2025-11-07,Screen Protector,Accessories,Khon Kaen,In-Store,26,149,3874,0,3.4
2025-12-19,iPhone Case,Accessories,Phuket,In-Store,47,1290,60630,0,4.9
2025-08-15,Wireless Charger,Electronics,Pattaya,Marketplace,7,199,1393,0,4.8
2025-03-26,Phone Stand,Accessories,Pattaya,In-Store,32,199,6368,2,4.5
2025-07-06,iPhone Case,Accessories,Khon Kaen,Online,14,1590,22260,1,4.8
2025-07-28,Laptop Bag,Bags,Pattaya,Online,40,99,3960,3,4.7
2025-11-28,iPhone Case,Accessories,Pattaya,Marketplace,7,199,1393,0,4.3
2025-07-15,Phone Stand,Accessories,Pattaya,In-Store,31,349,10819,1,4.5
2025-12-25,Keyboard Cover,Accessories,Chiang Mai,In-Store,4,99,396,1,3.1
2025-06-08,Wireless Charger,Electronics,Chiang Mai,In-Store,37,349,12913,1,3.2
2025-10-30,Wireless Charger,Electronics,Bangkok,Marketplace,50,599,29950,1,3.4
2025-11-28,Laptop Bag,Bags,Phuket,Online,23,1590,36570,0,3.3
2025-06-03,Wireless Charger,Electronics,Chiang Mai,Marketplace,29,149,4321,0,3.2
2025-09-30,Phone Stand,Accessories,Khon Kaen,Online,40,1590,63600,1,4.8
2025-04-07,iPhone Case,Accessories,Pattaya,Marketplace,44,599,26356,1,4.0
2025-08-06,Bluetooth Earbuds,Electronics,Phuket,Marketplace,30,349,10470,0,3.9
2025-05-23,Wireless Charger,Electronics,Chiang Mai,In-Store,43,199,8557,4,4.7
2025-06-03,Power Bank,Electronics,Pattaya,Marketplace,46,99,4554,1,3.0
2025-04-21,Laptop Bag,Bags,Pattaya,Marketplace,34,299,10166,0,3.2
2025-11-26,Keyboard Cover,Accessories,Pattaya,Marketplace,38,599,22762,3,3.9
2025-01-19,Phone Stand,Accessories,Chiang Mai,In-Store,35,349,12215,1,3.5
2025-07-01,USB-C Cable,Accessories,Khon Kaen,Online,38,1290,49020,1,3.5
2025-11-25,Bluetooth Earbuds,Electronics,Pattaya,In-Store,24,199,4776,2,3.3
2025-09-25,Power Bank,Electronics,Khon Kaen,Marketplace,21,99,2079,1,3.5
2025-05-07,Keyboard Cover,Accessories,Phuket,Marketplace,43,349,15007,1,3.7
2025-08-27,iPhone Case,Accessories,Phuket,Marketplace,8,149,1192,0,4.6
2025-05-16,Keyboard Cover,Accessories,Chiang Mai,Online,20,199,3980,1,3.2
2025-03-01,Keyboard Cover,Accessories,Bangkok,Marketplace,44,1590,69960,4,3.7
2025-07-22,USB-C Cable,Accessories,Khon Kaen,Marketplace,32,1290,41280,2,3.1
2025-09-29,Mouse Pad,Accessories,Khon Kaen,In-Store,3,299,897,0,3.6
2025-06-24,Keyboard Cover,Accessories,Pattaya,Marketplace,44,299,13156,4,3.7
2025-12-22,Power Bank,Electronics,Phuket,In-Store,13,1290,16770,0,4.9
2025-01-08,Laptop Bag,Bags,Bangkok,In-Store,2,149,298,1,4.3
2025-07-30,Phone Stand,Accessories,Phuket,In-Store,25,1590,39750,0,4.2
2025-10-19,Phone Stand,Accessories,Khon Kaen,Online,20,299,5980,0,3.4
2025-10-21,Power Bank,Electronics,Pattaya,In-Store,49,599,29351,3,3.7
2025-03-07,Wireless Charger,Electronics,Chiang Mai,Online,13,1290,16770,1,4.6
2025-10-11,USB-C Cable,Accessories,Khon Kaen,Marketplace,37,890,32930,3,3.8
2025-12-03,Bluetooth Earbuds,Electronics,Khon Kaen,Online,36,149,5364,0,3.2
2025-03-27,iPhone Case,Accessories,Phuket,Online,45,199,8955,0,4.5
2025-11-11,Wireless Charger,Electronics,Phuket,Marketplace,29,890,25810,0,3.4
2025-04-14,Phone Stand,Accessories,Pattaya,Marketplace,42,599,25158,1,3.2
2025-12-18,Screen Protector,Accessories,Chiang Mai,In-Store,49,599,29351,3,3.4
2025-08-24,Laptop Bag,Bags,Bangkok,In-Store,7,890,6230,0,3.5
2025-11-01,Phone Stand,Accessories,Pattaya,Online,50,1290,64500,0,3.7
2025-08-23,Power Bank,Electronics,Khon Kaen,Online,38,299,11362,0,3.1
2025-08-26,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,47,349,16403,3,3.0
2025-01-14,Keyboard Cover,Accessories,Chiang Mai,Marketplace,47,199,9353,2,3.8
2025-07-11,Keyboard Cover,Accessories,Pattaya,Marketplace,15,99,1485,0,3.6
2025-02-01,Wireless Charger,Electronics,Chiang Mai,In-Store,15,299,4485,1,4.4
2025-09-07,Phone Stand,Accessories,Phuket,Marketplace,2,349,698,1,5.0
2025-05-17,Power Bank,Electronics,Phuket,In-Store,7,199,1393,0,4.7
2025-12-22,Laptop Bag,Bags,Phuket,In-Store,8,199,1592,0,4.9
2025-11-24,USB-C Cable,Accessories,Phuket,Online,36,199,7164,3,4.8
2025-04-06,Bluetooth Earbuds,Electronics,Phuket,Online,11,149,1639,1,4.1
2025-10-10,Wireless Charger,Electronics,Bangkok,In-Store,6,349,2094,1,3.2
2025-10-24,iPhone Case,Accessories,Phuket,Online,31,599,18569,1,4.0
2025-11-16,Wireless Charger,Electronics,Phuket,Marketplace,2,299,598,0,4.4
2025-06-20,Screen Protector,Accessories,Khon Kaen,Online,13,299,3887,0,3.5
2025-04-30,Screen Protector,Accessories,Pattaya,Marketplace,14,1590,22260,1,3.9
2025-12-15,iPhone Case,Accessories,Bangkok,Marketplace,11,149,1639,1,3.8
2025-11-12,USB-C Cable,Accessories,Chiang Mai,Online,12,1590,19080,0,3.2
2025-02-12,iPhone Case,Accessories,Bangkok,In-Store,15,1590,23850,1,3.9
2025-10-01,USB-C Cable,Accessories,Chiang Mai,Online,22,1590,34980,2,5.0
2025-04-08,Laptop Bag,Bags,Khon Kaen,Online,50,199,9950,2,3.0
2025-07-15,Keyboard Cover,Accessories,Pattaya,Marketplace,45,99,4455,1,4.7
2025-06-26,Laptop Bag,Bags,Bangkok,Online,21,1290,27090,0,3.1
2025-03-30,Laptop Bag,Bags,Chiang Mai,Online,21,890,18690,2,4.2
2025-12-25,USB-C Cable,Accessories,Pattaya,In-Store,12,349,4188,0,4.1
2025-01-23,iPhone Case,Accessories,Khon Kaen,Marketplace,39,299,11661,1,4.4
2025-12-07,Power Bank,Electronics,Chiang Mai,Online,35,199,6965,3,4.5
2025-12-17,Power Bank,Electronics,Chiang Mai,In-Store,26,199,5174,1,3.0
2025-07-17,Phone Stand,Accessories,Bangkok,Marketplace,13,890,11570,1,3.2
2025-08-20,iPhone Case,Accessories,Phuket,Marketplace,3,1590,4770,1,3.1
2025-02-12,Keyboard Cover,Accessories,Bangkok,Online,23,349,8027,0,4.4
2025-03-09,Power Bank,Electronics,Phuket,Online,9,599,5391,1,3.2
2025-12-01,Power Bank,Electronics,Chiang Mai,In-Store,47,99,4653,4,3.9
2025-06-27,Bluetooth Earbuds,Electronics,Chiang Mai,In-Store,25,890,22250,1,4.7
2025-01-14,Bluetooth Earbuds,Electronics,Khon Kaen,In-Store,40,199,7960,0,3.7
2025-08-06,Screen Protector,Accessories,Phuket,Online,18,1290,23220,1,3.0
2025-07-06,Mouse Pad,Accessories,Chiang Mai,In-Store,38,890,33820,3,4.9
2025-07-23,USB-C Cable,Accessories,Chiang Mai,In-Store,16,299,4784,1,3.5
2025-03-04,Mouse Pad,Accessories,Phuket,In-Store,22,99,2178,0,4.2
2025-09-05,Screen Protector,Accessories,Chiang Mai,In-Store,31,599,18569,1,4.2
2025-05-26,Laptop Bag,Bags,Khon Kaen,Marketplace,17,349,5933,0,3.8
2025-08-11,Keyboard Cover,Accessories,Phuket,In-Store,48,199,9552,1,4.1
2025-01-01,Keyboard Cover,Accessories,Bangkok,In-Store,12,299,3588,1,3.7
2025-01-17,Mouse Pad,Accessories,Chiang Mai,Online,1,299,299,1,4.2
2025-06-21,Laptop Bag,Bags,Pattaya,Marketplace,13,199,2587,0,3.6
2025-11-25,Phone Stand,Accessories,Khon Kaen,Marketplace,9,99,891,0,4.5
2025-11-17,Keyboard Cover,Accessories,Phuket,Marketplace,9,99,891,0,3.4
2025-02-16,Wireless Charger,Electronics,Khon Kaen,Online,28,1590,44520,2,3.7
2025-07-31,Phone Stand,Accessories,Chiang Mai,Marketplace,22,1290,28380,2,4.6
2025-02-11,Wireless Charger,Electronics,Bangkok,In-Store,35,599,20965,0,3.9
2025-09-05,Wireless Charger,Electronics,Phuket,In-Store,12,1590,19080,1,4.2
2025-03-17,Wireless Charger,Electronics,Chiang Mai,Online,49,349,17101,3,3.6
2025-02-13,Power Bank,Electronics,Bangkok,Online,19,599,11381,0,3.4
2025-01-17,Laptop Bag,Bags,Khon Kaen,Online,10,199,1990,1,3.6
2025-07-06,iPhone Case,Accessories,Phuket,Marketplace,9,599,5391,1,4.5
2025-02-06,Laptop Bag,Bags,Chiang Mai,In-Store,42,99,4158,2,3.2
2025-04-26,Mouse Pad,Accessories,Chiang Mai,Marketplace,12,599,7188,1,4.0
2025-05-15,Keyboard Cover,Accessories,Pattaya,Online,21,890,18690,1,3.7
2025-05-22,Screen Protector,Accessories,Phuket,Online,18,1590,28620,1,4.2
2025-11-23,Mouse Pad,Accessories,Pattaya,In-Store,12,1290,15480,0,3.3
2025-10-08,Phone Stand,Accessories,Phuket,Online,4,599,2396,0,4.4
2025-07-29,Laptop Bag,Bags,Khon Kaen,Online,35,1590,55650,3,4.7
2025-12-31,Wireless Charger,Electronics,Khon Kaen,Marketplace,43,149,6407,3,4.3
2025-09-22,Phone Stand,Accessories,Chiang Mai,Marketplace,45,299,13455,3,4.0
2025-02-25,Phone Stand,Accessories,Bangkok,Online,19,349,6631,0,4.8
2025-08-09,Mouse Pad,Accessories,Phuket,In-Store,31,599,18569,1,4.2
2025-02-17,USB-C Cable,Accessories,Bangkok,Marketplace,30,1590,47700,2,4.1
2025-09-26,Laptop Bag,Bags,Chiang Mai,In-Store,30,299,8970,1,3.7
2025-08-11,iPhone Case,Accessories,Chiang Mai,Online,28,199,5572,2,3.1
2025-05-05,Keyboard Cover,Accessories,Bangkok,In-Store,37,599,22163,1,3.5
2025-06-20,Power Bank,Electronics,Bangkok,Online,23,1290,29670,0,4.0
2025-10-15,Laptop Bag,Bags,Khon Kaen,Online,4,1590,6360,0,3.7
2025-06-06,Wireless Charger,Electronics,Chiang Mai,Online,9,299,2691,1,4.0
2025-12-17,Laptop Bag,Bags,Phuket,In-Store,34,1590,54060,1,4.6
2025-05-02,Bluetooth Earbuds,Electronics,Phuket,Online,43,1590,68370,4,4.9
2025-12-11,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,12,99,1188,0,4.2
2025-01-17,Bluetooth Earbuds,Electronics,Bangkok,In-Store,9,349,3141,1,3.6
2025-06-11,Laptop Bag,Bags,Phuket,In-Store,9,149,1341,1,4.0
2025-02-19,Keyboard Cover,Accessories,Pattaya,In-Store,18,349,6282,0,4.0
2025-03-18,Screen Protector,Accessories,Phuket,Online,39,599,23361,1,4.8
2025-11-22,Laptop Bag,Bags,Phuket,Online,26,599,15574,1,4.6
2025-04-06,Keyboard Cover,Accessories,Pattaya,Online,37,99,3663,1,3.6
2025-05-17,Keyboard Cover,Accessories,Khon Kaen,Marketplace,27,1290,34830,2,4.6
2025-10-29,Bluetooth Earbuds,Electronics,Pattaya,In-Store,46,199,9154,2,5.0
2025-10-02,Keyboard Cover,Accessories,Khon Kaen,In-Store,25,99,2475,0,3.2
2025-09-01,USB-C Cable,Accessories,Chiang Mai,Online,15,1290,19350,0,4.8
2025-02-26,Screen Protector,Accessories,Khon Kaen,Online,15,599,8985,0,3.4
2025-11-17,Keyboard Cover,Accessories,Bangkok,Marketplace,42,149,6258,0,4.4
2025-03-14,Laptop Bag,Bags,Phuket,Online,47,199,9353,4,4.2
2025-08-22,Power Bank,Electronics,Phuket,Marketplace,2,99,198,1,4.1
2025-06-02,Screen Protector,Accessories,Bangkok,In-Store,10,199,1990,0,4.3
2025-04-06,USB-C Cable,Accessories,Phuket,In-Store,50,99,4950,2,4.4
2025-03-05,iPhone Case,Accessories,Pattaya,In-Store,14,349,4886,0,3.7
2025-10-21,iPhone Case,Accessories,Chiang Mai,In-Store,9,199,1791,1,3.5
2025-05-25,Wireless Charger,Electronics,Khon Kaen,Marketplace,48,149,7152,3,3.5
2025-02-03,Keyboard Cover,Accessories,Khon Kaen,Online,28,349,9772,1,4.8
2025-11-22,Wireless Charger,Electronics,Bangkok,Marketplace,10,299,2990,1,3.9
2025-12-19,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,40,199,7960,3,3.6
2025-06-15,Screen Protector,Accessories,Pattaya,In-Store,13,349,4537,0,4.1
2025-10-26,Bluetooth Earbuds,Electronics,Chiang Mai,In-Store,38,299,11362,1,3.6
2025-05-23,Bluetooth Earbuds,Electronics,Khon Kaen,Online,13,299,3887,0,4.9
2025-12-19,Wireless Charger,Electronics,Chiang Mai,In-Store,11,149,1639,0,3.4
2025-10-24,Screen Protector,Accessories,Chiang Mai,Marketplace,38,1290,49020,2,4.3
2025-10-21,Screen Protector,Accessories,Phuket,Online,17,199,3383,0,4.6
2025-07-27,Phone Stand,Accessories,Bangkok,Marketplace,47,1590,74730,2,3.4
2025-11-08,Power Bank,Electronics,Pattaya,Marketplace,33,149,4917,2,4.1
2025-12-18,Wireless Charger,Electronics,Khon Kaen,In-Store,12,149,1788,0,3.7
2025-11-26,iPhone Case,Accessories,Chiang Mai,Online,38,349,13262,1,4.6
2025-05-21,Keyboard Cover,Accessories,Phuket,Online,33,599,19767,1,4.9
2025-12-12,Bluetooth Earbuds,Electronics,Bangkok,In-Store,11,1290,14190,0,4.3
2025-03-11,Mouse Pad,Accessories,Khon Kaen,Marketplace,19,1290,24510,0,3.9
2025-08-29,Screen Protector,Accessories,Phuket,In-Store,12,149,1788,1,4.7
2025-11-24,Wireless Charger,Electronics,Bangkok,Marketplace,32,349,11168,0,4.7
2025-02-07,iPhone Case,Accessories,Pattaya,Marketplace,23,1290,29670,2,3.7
2025-10-22,Wireless Charger,Electronics,Khon Kaen,In-Store,12,299,3588,0,3.1
2025-09-21,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,4,890,3560,0,3.3
2025-01-31,Screen Protector,Accessories,Pattaya,Marketplace,34,1590,54060,3,3.2
2025-03-03,USB-C Cable,Accessories,Phuket,In-Store,11,599,6589,1,4.9
